SDG	Active_concepts	Boosted
industry-innovation-and-infrastructure	bis Social Infrastructure Multisector Emergency Aid	0
industry-innovation-and-infrastructure	bis Social Isolation	0
industry-innovation-and-infrastructure	bis Surveillance Function	0
industry-innovation-and-infrastructure	bis Sustained Poverty	0
industry-innovation-and-infrastructure	bis Systemic Resilience	0
industry-innovation-and-infrastructure	bis Systemic Yield Risk	0
industry-innovation-and-infrastructure	bis Tax-benefit System	0
industry-innovation-and-infrastructure	bis Total Development Assistance Committee	0
industry-innovation-and-infrastructure	bis Total Private Public	0
industry-innovation-and-infrastructure	bis Traditional Unemployment Insurance	0
industry-innovation-and-infrastructure	bis Twin Challenge	0
industry-innovation-and-infrastructure	bis Undernourished People	0
industry-innovation-and-infrastructure	bis Underweight Child	0
industry-innovation-and-infrastructure	bis Underweight Prevalence	0
industry-innovation-and-infrastructure	bis Unemployment Compensation	0
industry-innovation-and-infrastructure	bis Unemployment Compensation System	0
industry-innovation-and-infrastructure	bis Variation Proceeding	0
industry-innovation-and-infrastructure	bis Versify Structure	0
industry-innovation-and-infrastructure	bis Vulnerable Employment	0
industry-innovation-and-infrastructure	bis Water Cycle	0
industry-innovation-and-infrastructure	bis Water Quality Change	0
industry-innovation-and-infrastructure	bis Water Requirement	0
industry-innovation-and-infrastructure	bis Weak Administrative Capacity	0
industry-innovation-and-infrastructure	bis Wealth Quintile	0
industry-innovation-and-infrastructure	bis Weather Index	0
industry-innovation-and-infrastructure	bis Weather Index Insurance	0
industry-innovation-and-infrastructure	bis Weather Variation	0
industry-innovation-and-infrastructure	bis Well-functioning Financial System	0
industry-innovation-and-infrastructure	bis Woman's Interest	0
industry-innovation-and-infrastructure	bis Adequate Support	0
industry-innovation-and-infrastructure	bis Basic Standard	0
industry-innovation-and-infrastructure	bis Eastern CARIBBEAN	0
industry-innovation-and-infrastructure	bis Extreme Form	0
industry-innovation-and-infrastructure	bis Extreme Poverty	0
industry-innovation-and-infrastructure	bis International Poverty Line	0
industry-innovation-and-infrastructure	bis Maternity Benefit	0
industry-innovation-and-infrastructure	bis Natural Hazard	0
industry-innovation-and-infrastructure	bis Poverty Line	0
industry-innovation-and-infrastructure	bis Protection Benefit	0
industry-innovation-and-infrastructure	bis Regulatory Approximation	0
industry-innovation-and-infrastructure	bis School Feeding	0
industry-innovation-and-infrastructure	bis Social Protection	0
industry-innovation-and-infrastructure	bis Social Protection Benefit	0
industry-innovation-and-infrastructure	bis Social Protection Programme	0
industry-innovation-and-infrastructure	bis Social Protection System	0
industry-innovation-and-infrastructure	bis South Asia Eastern	0
industry-innovation-and-infrastructure	bis Sustainable Development Goal	0
industry-innovation-and-infrastructure	bis Sustainable Development Goal Report	0
industry-innovation-and-infrastructure	bis Address Inequality	0
industry-innovation-and-infrastructure	bis Chronic Poverty	0
industry-innovation-and-infrastructure	bis Development Co-Operation Report	0
industry-innovation-and-infrastructure	bis Development Co-operation	0
industry-innovation-and-infrastructure	bis Development Cooperation	0
industry-innovation-and-infrastructure	bis Development Cooperation Report	0
industry-innovation-and-infrastructure	bis End Poverty	0
industry-innovation-and-infrastructure	bis Extreme Income Poverty	0
industry-innovation-and-infrastructure	bis Fragile State	0
industry-innovation-and-infrastructure	bis Global Destination	0
industry-innovation-and-infrastructure	bis Global Minimum Standard	0
industry-innovation-and-infrastructure	bis Headline Indicator	0
industry-innovation-and-infrastructure	bis International Development Agenda	0
industry-innovation-and-infrastructure	bis MDG Goal	0
industry-innovation-and-infrastructure	bis Multilingual Summary	0
industry-innovation-and-infrastructure	bis Numerous Proposal	0
industry-innovation-and-infrastructure	bis Poverty Measure	0
industry-innovation-and-infrastructure	bis Reduce Income Poverty	0
industry-innovation-and-infrastructure	bis Social Discrimination	0
industry-innovation-and-infrastructure	bis Tracking Progress	0
industry-innovation-and-infrastructure	bis Achieve Food Security	0
industry-innovation-and-infrastructure	bis Achievement Sustainability	0
industry-innovation-and-infrastructure	bis Aggregate Measure Of Support	0
industry-innovation-and-infrastructure	bis Aggregate Production Function	0
industry-innovation-and-infrastructure	bis Agreement On Agriculture	0
industry-innovation-and-infrastructure	bis Agricultural Biotechnology	0
industry-innovation-and-infrastructure	bis Agricultural Botany	0
industry-innovation-and-infrastructure	bis Agricultural Commodity Price	0
industry-innovation-and-infrastructure	bis Agricultural Development Scheme	0
industry-innovation-and-infrastructure	bis Agricultural Economic	0
industry-innovation-and-infrastructure	bis Agricultural Engineer	0
industry-innovation-and-infrastructure	bis Agricultural Extension	0
industry-innovation-and-infrastructure	bis Agricultural Labour Productivity	0
industry-innovation-and-infrastructure	bis Agricultural Market Liberalisation	0
industry-innovation-and-infrastructure	bis Agricultural Mechanics	0
industry-innovation-and-infrastructure	bis Agricultural Policy Monitoring	0
industry-innovation-and-infrastructure	bis Agricultural Population	0
industry-innovation-and-infrastructure	bis Agricultural Production Structure	0
industry-innovation-and-infrastructure	bis Agricultural Productivity Growth	0
industry-innovation-and-infrastructure	bis Agricultural Research	0
industry-innovation-and-infrastructure	bis Agricultural Research Expenditure	0
industry-innovation-and-infrastructure	bis Agricultural Research Investment	0
industry-innovation-and-infrastructure	bis Agricultural Research Service	0
industry-innovation-and-infrastructure	bis Agricultural Supply Chain	0
industry-innovation-and-infrastructure	bis Agricultural Support Policy	0
industry-innovation-and-infrastructure	bis Agricultural Sustainability	0
industry-innovation-and-infrastructure	bis Agricultural System	0
industry-innovation-and-infrastructure	bis Agricultural Total Factor Productivity	0
industry-innovation-and-infrastructure	bis Agricultural Trade	0
industry-innovation-and-infrastructure	bis Agricultural Trade Policy	0
industry-innovation-and-infrastructure	bis Agricultural Trade Reform	0
industry-innovation-and-infrastructure	bis Agriculture Share	0
industry-innovation-and-infrastructure	bis Agro-ecological Region	0
industry-innovation-and-infrastructure	bis Approach Impact Assessment	0
industry-innovation-and-infrastructure	bis Area Allocation	0
industry-innovation-and-infrastructure	bis Asia Emergency Rice Reserve	0
industry-innovation-and-infrastructure	bis Asia Sub-Saharan	0
industry-innovation-and-infrastructure	bis Attainable Yield	0
industry-innovation-and-infrastructure	bis Attribution Problem	0
industry-innovation-and-infrastructure	bis Balance Diet	0
industry-innovation-and-infrastructure	bis Basel Convention	0
industry-innovation-and-infrastructure	bis Basmati Rice	0
industry-innovation-and-infrastructure	bis Beef Pigmeat Poultry	0
industry-innovation-and-infrastructure	bis Biodiesel Market	0
industry-innovation-and-infrastructure	bis Biofuel Mandate	0
industry-innovation-and-infrastructure	bis Biofuel Policy	0
industry-innovation-and-infrastructure	bis Biological Resource	0
industry-innovation-and-infrastructure	bis Biotechnology Initiative	0
industry-innovation-and-infrastructure	bis Biotechnology Product	0
industry-innovation-and-infrastructure	bis Biotechnology Research	0
industry-innovation-and-infrastructure	bis Body Mass Index	0
industry-innovation-and-infrastructure	bis Buffer Stock	0
industry-innovation-and-infrastructure	bis Butter Cheese Skim Milk Powder	0
industry-innovation-and-infrastructure	bis Caloric Availability	0
industry-innovation-and-infrastructure	bis Calorie Consumption	0
industry-innovation-and-infrastructure	bis Capita Food Supply	1
industry-innovation-and-infrastructure	bis Capital Intensive Technique	0
industry-innovation-and-infrastructure	bis Capital-land Ratio	0
industry-innovation-and-infrastructure	bis Cereal Food Aid	0
industry-innovation-and-infrastructure	bis Cereal Intervention Price	0
industry-innovation-and-infrastructure	bis Certainty Equivalent Income	0
industry-innovation-and-infrastructure	bis Child Malnutrition	1
industry-innovation-and-infrastructure	bis Chronic Food Insecurity	0
industry-innovation-and-infrastructure	bis Chronic Undernutrition	0
industry-innovation-and-infrastructure	bis Climate Smart Agriculture	0
industry-innovation-and-infrastructure	bis Compound Annual Growth Rate	0
industry-innovation-and-infrastructure	bis Conformity Assessment	0
industry-innovation-and-infrastructure	bis Constant Elasticity Of Substitution	0
industry-innovation-and-infrastructure	bis Constant Elasticity Of Transformation	0
industry-innovation-and-infrastructure	bis Constant Relative Risk Aversion	0
industry-innovation-and-infrastructure	bis Consumer Subsidy Equivalent	0
industry-innovation-and-infrastructure	bis Consumer Support Estimate	0
industry-innovation-and-infrastructure	bis Convention Of Biological Diversity	0
industry-innovation-and-infrastructure	bis Co-ordinate Market Economy	0
industry-innovation-and-infrastructure	bis Cost-benefit Ratio	0
industry-innovation-and-infrastructure	bis Counterfactual Scenario	0
industry-innovation-and-infrastructure	bis Critical Infrastructure	0
industry-innovation-and-infrastructure	bis Crop Diversification	0
industry-innovation-and-infrastructure	bis Crop Diversification Strategy	0
industry-innovation-and-infrastructure	bis Crop Yield Insurance	0
industry-innovation-and-infrastructure	bis Crude Palm Oil	0
industry-innovation-and-infrastructure	bis Current Food System	0
industry-innovation-and-infrastructure	bis Dairy Farming	0
industry-innovation-and-infrastructure	bis Decade Growth Rate	0
industry-innovation-and-infrastructure	bis Demand Supply Demand Supply	0
industry-innovation-and-infrastructure	bis Demographic And Health Survey	0
industry-innovation-and-infrastructure	bis Dense Food	0
industry-innovation-and-infrastructure	bis Develop Country Agriculture	0
industry-innovation-and-infrastructure	bis Develop Country Firm	0
industry-innovation-and-infrastructure	bis Develop Country Report	0
industry-innovation-and-infrastructure	bis Develop Eastern Region	0
industry-innovation-and-infrastructure	bis Developmental Effectiveness	0
industry-innovation-and-infrastructure	bis Dietary Choice	0
industry-innovation-and-infrastructure	bis Dietary Energy	0
industry-innovation-and-infrastructure	bis Dietary Energy Consumption	0
industry-innovation-and-infrastructure	bis Dietary Guideline	0
industry-innovation-and-infrastructure	bis Dietary Intake	0
industry-innovation-and-infrastructure	bis Direct Distribution	0
industry-innovation-and-infrastructure	bis Domestic Food	0
industry-innovation-and-infrastructure	bis Domestic Policy Set	0
industry-innovation-and-infrastructure	bis Domestic Price Volatility	0
industry-innovation-and-infrastructure	bis Eastern Mediterranean Region	0
